# Written by the BoltzWann module of the Wannier90 code.
# [Electrical conductivity in SI units, i.e. in 1/Ohm/m]
# Mu(eV) Temp(K) ElCond_xx ElCond_xy ElCond_yy ElCond_xz ElCond_yz ElCond_zz
   6.710000000       700.0000000       2740878.080       84.20366022       2741257.224      -165.9961965       527.5161223       2747404.668    
   6.720000000       300.0000000       2909157.548       250.0257023       2908134.016       34.18121038       583.7540291       2915351.240    
   6.720000000       500.0000000       2853248.096       128.6549092       2852895.307      -125.1394595       596.9013491       2859702.731    
   6.720000000       700.0000000       2807982.810       98.86622459       2807744.043      -169.7695628       520.6555785       2814382.924    
   6.730000000       300.0000000       2988851.746       280.2550058       2987033.501       7.206751294       572.3539430       2994904.710    
   6.730000000       500.0000000       2926022.666       149.2683003       2924898.673      -138.8110775       585.4144620       2932346.779    
   6.730000000       700.0000000       2873470.947       112.5890446       2872618.623      -175.0563595       511.0847523       2879742.859    
   6.740000000       300.0000000       3063697.275       282.2310114       3061146.704      -57.12611170       589.3684347       3069700.303    
   6.740000000       500.0000000       2995740.453       165.0877320       2993878.838      -157.7562026       572.4304535       3001941.995    
   6.740000000       700.0000000       2937089.565       125.1243931       2935633.724      -181.5691235       498.8804425       2943231.590    
   6.750000000       300.0000000       3131651.989       260.3543015       3128386.353      -145.8310749       622.8579970       3137693.250    
   6.750000000       500.0000000       3062226.215       176.3936978       3059663.603      -180.5446344       557.2475379       3068309.671    
   6.750000000       700.0000000       2998627.033       136.3325239       2996582.523      -188.8948597       484.1057548       3004637.234    
   6.760000000       300.0000000       3192446.502       226.3501618       3188451.057      -232.3279374       651.6562644       3198568.408    
   6.760000000       500.0000000       3125393.311       184.0196537       3122168.949      -205.3028003       538.8057937       3131358.157    
   6.760000000       700.0000000       3057911.206       146.1731324       3055296.827      -196.5220060       466.8272717       3063787.209    
   6.770000000       300.0000000       3248186.381       196.1832465       3243453.809      -293.3252834       655.7022045       3254359.954    
   6.770000000       500.0000000       3185230.517       189.0755315       3181386.258      -230.0853258       516.1092146       3191070.647    
   6.770000000       700.0000000       3114806.656       154.6841222       3111644.351      -203.8777704       447.1380834       3120545.601    
   6.780000000       300.0000000       3301968.761       182.4424902       3296547.058      -325.0323463       624.3722248       3308100.414    
   6.780000000       500.0000000       3241767.135       192.6495127       3237347.109      -253.1690623       488.6553950       3247471.632    
   6.780000000       700.0000000       3169211.335       161.9529300       3165525.431      -210.3702430       425.1787348       3174809.967    
   6.790000000       300.0000000       3355653.278       186.6578844       3349666.967      -344.1600834       558.0253190       3361620.229    
   6.790000000       500.0000000       3295031.171       195.5980868       3290080.552      -273.1364707       456.7151895       3300586.298    
   6.790000000       700.0000000       3221053.276       168.0860840       3216869.783      -215.4304866       401.1480860       3226508.148    
   6.800000000       300.0000000       3408702.195       198.0143835       3402324.313      -373.0847991       466.0424345       3414397.490    
   6.800000000       500.0000000       3345022.046       198.4904626       3339584.811      -288.7581305       421.3632389       3350413.833    
   6.800000000       700.0000000       3270287.913       173.1815987       3265633.901      -218.5517162       375.2988855       3275595.665    
   6.810000000       300.0000000       3458859.931       201.4453871       3452248.935      -421.6775273       365.0377752       3464225.667    
   6.810000000       500.0000000       3391711.552       201.6825993       3385827.774      -298.8334194       384.2468769       3396928.124    
   6.810000000       700.0000000       3316896.377       177.3070070       3311799.467      -219.3241696       347.9176049       3322054.044    
   6.820000000       300.0000000       3503822.478       190.4788747       3497063.215      -478.6675428       275.4030879       3508861.330    
   6.820000000       500.0000000       3435070.397       205.4116455       3428774.074      -302.1953724       347.1641958       3440103.320    
   6.820000000       700.0000000       3360884.748       180.4843452       3355372.757      -217.4640373       319.2931910       3365890.048    
   6.830000000       300.0000000       3542534.195       174.5908580       3535612.812      -515.8805728       214.6059482       3547302.150    
   6.830000000       500.0000000       3475104.265       209.7874993       3468422.670      -297.9903867       311.5821322       3479948.543    
   6.830000000       700.0000000       3402283.865       182.6829496       3396384.621      -212.8327544       289.6831187       3407135.449    
   6.840000000       300.0000000       3575417.407       174.3447941       3568233.708      -501.6348415       190.5535275       3580001.401    
   6.840000000       500.0000000       3511880.948       214.6387180       3504836.020      -286.1589423       278.2483198       3516533.890    
   6.840000000       700.0000000       3441149.098       183.8213637       3434890.417      -205.4404306       259.2861779       3445846.760    
   6.850000000       300.0000000       3603754.119       207.3140988       3596162.082      -418.0118255       199.0058160       3608234.070    
   6.850000000       500.0000000       3545538.320       219.3007604       3538149.800      -267.8766659       247.0263812       3549997.899    
   6.850000000       700.0000000       3477559.531       183.7800277       3470969.317      -195.4264488       228.2293684       3482104.393    
   6.860000000       300.0000000       3628849.397       273.5637777       3620718.570      -274.7467179       225.3499748       3633252.672    
   6.860000000       500.0000000       3576274.433       222.5251155       3568563.756      -245.6642153       217.0162409       3580538.051    
   6.860000000       700.0000000       3511616.215       182.4255475       3504722.619      -183.0130753       196.5717052       3516010.917    
   6.870000000       300.0000000       3651481.746       349.6760259       3642764.990      -111.3547420       248.5279336       3655755.599    
   6.870000000       500.0000000       3604328.724       222.6626352       3596322.245      -222.9813670       186.9285316       3608393.124    
   6.870000000       700.0000000       3543439.432       179.6447137       3536270.989      -168.4344441       164.3221000       3547688.350    
   6.880000000       300.0000000       3671859.830       397.8890915       3662635.047       16.39721561       246.6250566       3675886.781    
   6.880000000       500.0000000       3629963.988       218.1289758       3621694.283      -203.3485320       155.5938936       3633826.588    
   6.880000000       700.0000000       3573165.121       175.3828304       3565750.813      -151.8515300       131.4636486       3577274.604    
   6.890000000       300.0000000       3690010.769       388.0295376       3680466.180       61.37014695       205.4008142       3693663.120    
   6.890000000       500.0000000       3653454.549       207.9747985       3644959.209      -189.2813467       122.4327399       3657115.803    
   6.890000000       700.0000000       3600940.688       169.6781278       3593309.908      -133.2703658       97.97429983       3604919.304    
   6.900000000       300.0000000       3706191.296       317.5612659       3696557.788       9.406247085       126.5027791       3709393.284    
   6.900000000       500.0000000       3675081.069       192.2799502       3666399.381      -181.4504956       87.71329159       3678546.891    
   6.900000000       700.0000000       3626920.410       162.6839641       3619102.858      -112.4826228       63.83487016       3630779.164    
   6.910000000       300.0000000       3720843.006       214.1098212       3711311.731      -112.2443750       28.03690226       3723610.191    
   6.910000000       500.0000000       3695129.836       172.1513696       3686298.598      -178.4060503       52.49588231       3698413.016    
   6.910000000       700.0000000       3651260.523       154.6738872       3643286.095      -89.04336218       29.01945046       3655013.010    
   6.920000000       300.0000000       3734135.255       118.6879894       3724799.894      -251.0265906      -64.09228406       3736578.150    
   6.920000000       500.0000000       3713893.855       149.3065463       3704944.021      -176.9574434       18.28029775       3717013.773    
   6.920000000       700.0000000       3674114.035       146.0303251       3666012.777      -62.29156674      -6.530966987       3677776.519    
   6.930000000       300.0000000       3745786.976       62.38530708       3736623.944      -359.7430361      -127.9932982       3748077.085    
   6.930000000       500.0000000       3731672.359       125.4482991       3722627.959      -173.0099339      -13.51134180       3734653.048    
   6.930000000       700.0000000       3695625.277       137.2231588       3687427.451      -31.40836132      -42.94529569       3699216.705    
   6.940000000       300.0000000       3755726.188       51.68076998       3746605.173      -417.7166235      -154.1550744       3758030.145    
   6.940000000       500.0000000       3748763.334       101.7469725       3739643.455      -162.4895471      -42.02816283       3751630.781    
   6.940000000       700.0000000       3715924.330       128.7870074       3707660.602       4.500382052      -80.45983227       3719466.300    
   6.950000000       300.0000000       3765128.449       68.88897790       3755845.756      -428.0796289      -146.6833758       3767531.676    
   6.950000000       500.0000000       3765443.035       78.68344137       3756266.675      -142.0207384      -67.30237432       3768223.128    
   6.950000000       700.0000000       3735121.640       121.3043397       3726823.312       46.31335677      -119.4462676       3738638.367    
   6.960000000       300.0000000       3776558.906       83.93378647       3766894.149      -401.7356765      -117.6758224       3779017.472    
   6.960000000       500.0000000       3781931.245       56.31768574       3772723.906      -109.1973302      -90.31298324       3784649.700    
   6.960000000       700.0000000       3753303.378       115.3962246       3745002.556       94.80873166      -160.4225274       3756821.658    
   6.970000000       300.0000000       3792556.674       68.90953888       3782351.460      -348.6478420      -80.11623544       3794911.322    
   6.970000000       500.0000000       3798351.116       34.84244227       3789151.294      -62.47601361      -112.8359471       3801036.007    
   6.970000000       700.0000000       3770528.209       111.7161050       3762257.732       150.5919028      -204.0427429       3774077.347    
   6.980000000       300.0000000       3813708.850       9.029593156       3802950.566      -281.1941033      -44.88482381       3815759.587    
   6.980000000       500.0000000       3814701.336       15.15792815       3805564.802     -0.8335912980      -137.1795459       3817387.795    
   6.980000000       700.0000000       3786826.089       110.9374570       3778619.083       214.0360741      -251.0665989       3790437.719    
   6.990000000       300.0000000       3838033.792      -91.95346885       3826908.417      -215.6272543      -21.00054802       3839636.375    
   6.990000000       500.0000000       3830857.713     -0.7970894468       3821857.843       76.63210739      -165.9179700       3833593.260    
   6.990000000       700.0000000       3802199.388       113.7257667       3794088.345       285.2304771      -302.3108798       3805907.057    
   7.000000000       300.0000000       3862208.116      -212.0052739       3851083.871      -161.8493768      -13.88711606       3863349.780    
   7.000000000       500.0000000       3846608.890      -10.11806745       3837832.264       170.9703864      -201.7132524       3849457.335    
   7.000000000       700.0000000       3816626.128       120.6893191       3808641.489       363.9298358      -358.5866884       3820464.531    
   7.010000000       300.0000000       3883402.137      -317.4181608       3872737.694      -110.3219561      -20.92393960       3884236.884    
   7.010000000       500.0000000       3861714.093      -9.413447740       3853251.938       283.3476648      -247.2683080       3864756.084    
   7.010000000       700.0000000       3830064.621       132.3104373       3822232.962       449.5018803      -420.6249611       3834068.401    
   7.020000000       300.0000000       3900314.994      -374.9380275       3890534.327      -30.72580241      -31.05984899       3901159.019    
   7.020000000       500.0000000       3875960.342       4.457649575       3867897.568       414.6324299      -305.3827095       3879289.369    
   7.020000000       700.0000000       3842458.466       148.8664346       3834800.466       540.8762509      -488.9917468       3846660.582    
   7.030000000       300.0000000       3913186.335      -364.1783347       3904582.637       114.8342574      -34.17758193       3914479.047    
   7.030000000       500.0000000       3889197.903       33.62032781       3881602.086       564.6554125      -378.9970633       3892911.762    
   7.030000000       700.0000000       3853740.875       170.3550145       3846269.297       636.5056960      -563.9947324       3858170.630    
   7.040000000       300.0000000       3923347.735      -283.1692217       3916052.019       353.8522078      -35.31710787       3925579.776    
   7.040000000       500.0000000       3901343.754       78.61194043       3894256.131       731.3620124      -471.0526306       3905532.652    
   7.040000000       700.0000000       3863837.649       196.4404697       3856555.596       734.3561519      -645.5848635       3868518.583    
   7.050000000       300.0000000       3932655.219      -144.4672263       3926660.579       691.8627960      -62.32043791       3936266.957    
   7.050000000       500.0000000       3912356.367       138.1295300       3905786.098       910.1576529      -584.0191005       3917089.893    
   7.050000000       700.0000000       3872668.647       226.4345212       3865568.313       831.9434857      -733.2617042       3877616.564    
   7.060000000       300.0000000       3942782.243       33.96745079       3937991.512       1110.553734      -159.8904189       3948054.949    
   7.060000000       500.0000000       3922195.532       209.0998162       3916117.408       1093.714591      -719.0812821       3927511.228    
   7.060000000       700.0000000       3880148.145       259.3200234       3873210.236       926.4300548      -825.9970429       3885369.571    
   7.070000000       300.0000000       3954468.436       236.8055578       3950737.068       1572.072153      -370.8693593       3961448.982    
   7.070000000       500.0000000       3930784.802       286.9898540       3925139.916       1272.383534      -875.1784720       3936680.934    
   7.070000000       700.0000000       3886184.786       293.8186778       3879378.691       1014.784250      -922.1955886       3891676.109    
   7.080000000       300.0000000       3967120.053       453.6822855       3964276.929       2025.827338      -712.4794302       3975608.123    
   7.080000000       500.0000000       3937991.006       366.2674617       3932689.649       1435.193594      -1048.251555       3944425.313    
   7.080000000       700.0000000       3890681.896       328.4968446       3883966.640       1093.993056      -1019.711556       3896429.351    
   7.090000000       300.0000000       3979086.238       673.4039726       3976925.652       2415.198839      -1160.703159       3988677.986    
   7.090000000       500.0000000       3943626.312       440.9708135       3938552.560       1571.278860      -1231.065863       3950521.151    
   7.090000000       700.0000000       3893538.716       361.8974466       3886864.644       1161.304681      -1115.933804       3899519.246    
   7.100000000       300.0000000       3988503.017       874.0087633       3986759.609       2684.746838      -1654.003775       3998669.734    
   7.100000000       500.0000000       3947467.436       505.3945182       3942485.265       1671.460896      -1413.806587       3954720.251    
   7.100000000       700.0000000       3894652.812       392.6812560       3887963.898       1214.468968      -1207.940527       3900835.695    
   7.110000000       300.0000000       3994297.310       1020.371216       3992632.001       2793.193918      -2116.302919       4004491.479    
   7.110000000       500.0000000       3949278.989       554.8815943       3944239.904       1729.654238      -1585.357554       3956775.755    
   7.110000000       700.0000000       3893923.624       419.7579697       3887160.256       1251.940241      -1292.710183       3900272.637    
   7.120000000       300.0000000       3996782.607       1076.625786       3994800.881       2730.441414      -2485.719340       4006564.346    
   7.120000000       500.0000000       3948827.953       586.6158223       3943580.042       1743.768898      -1734.916740       3956456.564    
   7.120000000       700.0000000       3891256.979       442.3871416       3884359.037       1273.011655      -1367.362736       3897732.814    
   7.130000000       300.0000000       3997261.112       1026.243442       3994560.322       2524.217799      -2730.989814       4006405.983    
   7.130000000       500.0000000       3945884.362       600.2002007       3940282.319       1715.888965      -1853.503690       3953545.076    
   7.130000000       700.0000000       3886570.409       460.2321893       3879480.406       1277.861228      -1429.398136       3893133.055    
   7.140000000       300.0000000       3996726.900       884.7263235       3992950.215       2227.430023      -2849.006144       4005254.200    
   7.140000000       500.0000000       3940214.703       597.7816601       3934129.943       1651.703649      -1935.009481       3947825.793    
   7.140000000       700.0000000       3879799.156       473.3578175       3872465.217       1267.504951      -1476.899301       3886410.016    
   7.150000000       300.0000000       3994717.795       695.2505789       3989591.933       1895.830193      -2853.105842       4002810.211    
   7.150000000       500.0000000       3931581.739       583.5918762       3924911.531       1559.385518      -1976.651597       3939080.221    
   7.150000000       700.0000000       3870902.767       482.1715502       3863281.205       1243.667919      -1508.673900       3877526.355    
   7.160000000       300.0000000       3989273.754       510.5839401       3982624.901       1571.331019      -2762.757249       3997127.796    
   7.160000000       500.0000000       3919762.234       562.9780006       3912436.765       1448.246931      -1978.899034       3927101.267    
   7.160000000       700.0000000       3859872.018       487.3214564       3851929.310       1208.596716      -1524.320486       3866477.209    
   7.170000000       300.0000000       3977919.975       374.2945982       3969683.214       1277.319742      -2596.470593       3985610.973    
   7.170000000       500.0000000       3904583.476       541.1890246       3896569.932       1327.499387      -1945.038604       3911729.027    
   7.170000000       700.0000000       3846735.713       489.5714323       3838449.721       1164.842772      -1524.216609       3853296.538    
   7.180000000       300.0000000       3958896.131       310.9101285       3949134.259       1023.991700      -2369.377498       3966325.393    
   7.180000000       500.0000000       3885967.553       522.2686167       3877270.602       1205.318323      -1880.548733       3892896.749    
   7.180000000       700.0000000       3831566.655       489.6796791       3822927.006       1115.046574      -1509.436983       3838062.692    
   7.190000000       300.0000000       3931930.261       323.3921530       3920851.557       817.1448911      -2098.561250       3938869.541    
   7.190000000       500.0000000       3863966.822       508.3575075       3854625.262       1088.264971      -1792.379959       3870669.089    
   7.190000000       700.0000000       3814486.002       488.3038189       3805493.648       1061.747718      -1481.617210       3820902.397    
   7.200000000       300.0000000       3898239.172       393.5216001       3886180.918       662.3627847      -1810.426432       3904442.381    
   7.200000000       500.0000000       3838777.928       499.5654945       3828857.830       981.0188681      -1688.182053       3845258.229    
   7.200000000       700.0000000       3795665.368       485.9480238       3786331.418       1007.237818      -1442.782777       3801992.458    
   7.210000000       300.0000000       3859830.722       487.1183060       3847190.716       562.2785967      -1538.475751       3865163.840    
   7.210000000       500.0000000       3810732.410       494.3944958       3800317.755       886.3552256      -1575.515494       3817014.381    
   7.210000000       700.0000000       3775326.281       482.9560495       3765670.271       953.4644997      -1395.164390       3781558.815    
   7.220000000       300.0000000       3818509.331       566.2949452       3805650.457       511.9037888      -1310.419883       3823052.727    
   7.220000000       500.0000000       3780272.613       490.5332960       3769455.056       805.3273963      -1461.133093       3786398.876    
   7.220000000       700.0000000       3753736.959       479.5426168       3743784.789       901.9865163      -1341.019520       3759872.893    
   7.230000000       300.0000000       3775123.823       603.6500801       3762300.411       496.7968316      -1136.657868       3779211.001    
   7.230000000       500.0000000       3747926.342       485.7466120       3736795.913       737.6321667      -1350.456632       3753953.921    
   7.230000000       700.0000000       3731206.635       475.8474000       3720988.410       853.9732258      -1282.476560       3737245.559    
   7.240000000       300.0000000       3729508.493       590.7746210       3716844.735       495.9606648      -1010.097401       3733673.975    
   7.240000000       500.0000000       3714289.787       478.5782961       3702928.019       682.1144857      -1247.345446       3720280.259    
   7.240000000       700.0000000       3708077.787       471.9929546       3697625.758       810.2368472      -1221.412764       3714019.119    
   7.250000000       300.0000000       3681240.163       538.2546140       3668755.553       489.9059216      -915.3959697       3686071.941    
   7.250000000       500.0000000       3680018.429       468.6832892       3668494.611       637.3211065      -1154.157607       3686024.603    
   7.250000000       700.0000000       3684716.665       468.1304042       3674063.449       771.2833016      -1159.371054       3690557.837    
   7.260000000       300.0000000       3630778.434       468.7117581       3618436.123       469.3795718      -839.4364901       3636714.555    
   7.260000000       500.0000000       3645816.280       456.7571032       3634186.631       601.9792355      -1071.997899       3651868.971    
   7.260000000       700.0000000       3661502.562       464.4630434       3650679.706       737.3674565      -1097.515249       3667237.466    
   7.270000000       300.0000000       3580137.230       405.6109289       3567890.988       436.6303057      -777.4435281       3587285.676    
   7.270000000       500.0000000       3612411.220       444.1800489       3600720.143       575.2889801      -1000.996818       3618510.340    
   7.270000000       700.0000000       3638816.366       461.2456063       3627853.285       708.5411825      -1036.619460       3644434.305    
   7.280000000       300.0000000       3532493.514       362.3495364       3520316.262       398.8094531      -733.5838065       3540559.420    
   7.280000000       500.0000000       3580510.917       432.5741589       3568793.227       556.9740322      -940.4980108       3586624.074    
   7.280000000       700.0000000       3617029.166       458.7632387       3605952.427       684.6873378      -977.0858723       3622514.463    
   7.290000000       300.0000000       3490978.855       338.0577439       3478867.442       363.7373535      -716.6511746       3499346.870    
   7.290000000       500.0000000       3550745.866       423.4538749       3539029.059       547.1007564      -889.1236891       3556815.246    
   7.290000000       700.0000000       3596491.883       457.2976017       3585324.751       665.5385724      -918.9854993       3601824.161    
   7.300000000       300.0000000       3457485.576       323.2011063       3445450.585       343.7406642      -732.1534273       3465441.012    
   7.300000000       500.0000000       3523616.360       418.0556547       3511922.279       545.7261418      -844.7854432       3529571.573    
   7.300000000       700.0000000       3577526.967       457.0878348       3566289.163       650.6853031      -862.1174717       3582681.960    
   7.310000000       300.0000000       3432136.983       310.4005431       3420194.264       357.6867586      -774.5758876       3439142.403    
   7.310000000       500.0000000       3499462.247       417.3169891       3487807.847       552.4753234      -804.7590857       3505234.459    
   7.310000000       700.0000000       3560423.021       458.2923359       3549130.625       639.5809451      -806.0828425       3565373.680    
   7.320000000       300.0000000       3413491.044       301.2478669       3401667.547       420.1790693      -825.7129463       3419397.809    
   7.320000000       500.0000000       3478467.238       421.9089600       3466864.312       566.1899108      -765.9193936       3483999.269    
   7.320000000       700.0000000       3545432.742       460.9549807       3534098.222       631.5534114      -750.3679109       3550150.405    
   7.330000000       300.0000000       3399200.331       303.5287570       3387552.046       525.9815173      -861.5276341       3404293.547    
   7.330000000       500.0000000       3460696.917       432.2367375       3449150.812       584.8040050      -725.1470338       3465945.628    
   7.330000000       700.0000000       3532773.966       464.9777318       3521406.332       625.8296498      -694.4300251       3537229.395    
   7.340000000       300.0000000       3386878.057       322.9303151       3375499.148       647.6969264      -862.5059110       3391724.566    
   7.340000000       500.0000000       3446157.438       448.3801197       3434665.015       605.5477176      -679.8242235       3451088.038    
   7.340000000       700.0000000       3522632.983       470.1010856       3511238.114       621.5751801      -637.7766900       3526797.249    
   7.350000000       300.0000000       3374975.193       358.6634454       3363970.705       749.5721052      -819.7910465       3380133.449    
   7.350000000       500.0000000       3434854.922       469.9940165       3423402.427       625.4415873      -628.2821802       3439430.482    
   7.350000000       700.0000000       3515168.971       475.8942695       3503750.152       617.9448167      -580.0278884       3519014.258    
   7.360000000       300.0000000       3363370.039       407.4296452       3352785.340       805.5067311      -734.6943374       3369086.568    
   7.360000000       500.0000000       3426836.125       496.1949856       3415398.134       641.8977195      -570.0755096       3431007.983    
   7.360000000       700.0000000       3510518.351       481.7579487       3499077.067       614.1361297      -520.9527199       3514018.833    
   7.370000000       300.0000000       3353354.828       470.9708644       3343093.884       811.2287952      -615.2439985       3359385.346    
   7.370000000       500.0000000       3422198.689       525.4449631       3410739.505       653.1821924      -506.0170155       3425903.374    
   7.370000000       700.0000000       3508798.228       486.9427856       3497335.212       609.4354966      -460.4748859       3511931.148    
   7.380000000       300.0000000       3347030.194       557.6061759       3336819.081       784.5116298      -473.6673783       3352675.863    
   7.380000000       500.0000000       3421071.275       555.4514558       3409549.784       658.5655657      -437.9720843       3424236.971    
   7.380000000       700.0000000       3510108.597       490.5869288       3498625.070       603.2484268      -398.6465203       3512855.563    
   7.390000000       300.0000000       3346488.956       672.8751747       3335924.636       751.2751124      -325.4764126       3350845.421    
   7.390000000       500.0000000       3423575.698       583.1475409       3411953.622       658.1523471      -368.4594157       3426137.139    
   7.390000000       700.0000000       3514533.536       491.7739530       3503032.506       595.1103317      -335.5952123       3516881.879    
   7.400000000       300.0000000       3353039.639       806.6127140       3341715.560       727.3614286      -188.9598691       3355358.453    
   7.400000000       500.0000000       3429790.534       604.8522753       3418042.575       652.5318276      -300.1348874       3431707.284    
   7.400000000       700.0000000       3522141.889       489.6097523       3510629.307       584.6792002      -271.4535137       3524085.808    
   7.410000000       300.0000000       3366455.941       929.6202629       3354113.257       710.9753235      -82.98325337       3366462.460    
   7.410000000       500.0000000       3439735.435       616.6809518       3427858.673       642.4364005      -235.2595999       3441006.618    
   7.410000000       700.0000000       3532987.903       483.3128100       3521473.467       571.7158793      -206.2827352       3534529.077    
   7.420000000       300.0000000       3384629.799       1004.822869       3371270.170       689.8265927      -20.74304074       3382654.569    
   7.420000000       500.0000000       3453386.999       615.1608031       3441406.641       628.5116056      -175.2717291       3454056.485    
   7.420000000       700.0000000       3547111.941       472.3082203       3535609.336       556.0599073      -140.0028665       3548259.335    
   7.430000000       300.0000000       3404391.674       1006.102200       3390299.687       656.3959699      -1.068728941       3401250.242    
   7.430000000       500.0000000       3470722.474       597.8739968       3458691.973       611.1703292      -120.5725968       3470872.084    
   7.430000000       700.0000000       3564540.871       456.3133481       3553067.329       537.6092105      -72.33817113       3565309.672    
   7.440000000       300.0000000       3423403.051       932.7612448       3409058.057       620.9973301      -5.066712073       3420076.385    
   7.440000000       500.0000000       3491773.050       563.8954596       3479768.413       590.4358966      -70.57195680       3491505.864    
   7.440000000       700.0000000       3585287.304       435.4032915       3573862.459       516.3110878      -2.784341160       3585697.093    
   7.450000000       300.0000000       3441700.512       809.1863136       3427608.595       609.5475505      -5.408596159       3438970.177    
   7.450000000       500.0000000       3516661.974       513.8755446       3504772.001       565.7399554      -23.91741658       3516081.388    
   7.450000000       700.0000000       3609346.723       410.0474775       3597990.862       492.1700579       69.40038687       3609419.209    
   7.460000000       300.0000000       3461582.515       668.2534373       3448108.478       641.1666900       14.44563390       3459794.469    
   7.460000000       500.0000000       3545608.932       449.7998138       3533924.313       535.7877821       21.28442780       3544800.211    
   7.460000000       700.0000000       3636691.783       381.1135373       3625423.663       465.2750044       145.1794773       3636448.497    
   7.470000000       300.0000000       3486070.751       529.5744817       3473358.278       702.7611895       44.61051515       3485119.749    
   7.470000000       500.0000000       3578897.606       374.6250115       3567501.665       498.7035028       67.47006437       3577916.961    
   7.470000000       700.0000000       3667263.628       349.8390785       3656098.058       435.8431478       225.6962796       3666723.954    
   7.480000000       300.0000000       3517349.401       388.1765715       3505367.171       746.3247385       50.66054374       3516848.433    
   7.480000000       500.0000000       3616817.834       292.0253936       3605780.352       452.5989665       117.9283026       3615690.636    
   7.480000000       700.0000000       3700960.744       317.7745042       3689906.159       404.2720643       312.2024018       3700140.554    
   7.490000000       300.0000000       3556330.259       221.9645295       3545006.035       714.7282585      -4.554593657       3555845.074    
   7.490000000       500.0000000       3659598.583       206.3552305       3648972.275       396.4750823       177.2558496       3658324.858    
   7.490000000       700.0000000       3737626.550       286.7004144       3726682.722       371.1850699       405.9511070       3736537.547    
   7.500000000       300.0000000       3603391.432       13.85952207       3592750.774       576.5550156      -130.4637277       3602623.222    
   7.500000000       500.0000000       3707342.466       122.7248652       3697160.348       331.1110061       251.5782347       3705905.757    
   7.500000000       700.0000000       3777037.350       258.5226931       3766193.391       337.4525844       508.0530583       3775687.064    
   7.510000000       300.0000000       3659449.702      -226.7148464       3649679.656       345.3862439      -287.3381311       3658306.655    
   7.510000000       500.0000000       3759964.321       46.94565979       3750236.101       259.5107862       348.1199177       3758339.993    
   7.510000000       700.0000000       3818892.507       235.1490630       3808125.267       304.1748756       619.2998737       3817284.798    
   7.520000000       300.0000000       3726307.158      -459.9109153       3717699.924       73.31450344      -389.1473926       3724863.341    
   7.520000000       500.0000000       3817134.492      -14.86897400       3807841.308       186.6378768       473.9326060       3815295.102    
   7.520000000       700.0000000       3862808.656       218.3538253       3852081.638       272.6200792       739.9735836       3860944.544    
   7.530000000       300.0000000       3805680.588      -633.2140520       3798471.199      -174.0799858      -335.7310143       3804061.306    
   7.530000000       500.0000000       3878234.414      -57.06515194       3869323.033       118.4885744       634.0002302       3876151.920    
   7.530000000       700.0000000       3908319.471       209.6421148       3897582.366       244.1231381       869.6729422       3906198.134    
   7.540000000       300.0000000       3897326.591      -707.9397925       3891512.763      -346.0411762      -60.91929374       3895586.599    
   7.540000000       500.0000000       3942341.780      -75.36175035       3933720.653       60.85100121       829.3266233       3939987.970    
   7.540000000       700.0000000       3954881.913       210.1291497       3944070.870       219.9620937       1007.194709       3952501.743    
   7.550000000       300.0000000       3997582.925      -675.7196376       3992846.047      -424.2127556       432.4792355       3995643.776    
   7.550000000       500.0000000       4008264.180      -67.59035904       3999803.824       18.20904132       1055.751740       4005611.274    
   7.550000000       700.0000000       4001889.031       220.4511406       3990927.692       201.2340160       1150.504664       3999248.668    
   7.560000000       300.0000000       4099703.733      -555.8084996       4095484.132      -422.3304533       1072.864141       4097375.829    
   7.560000000       500.0000000       4074627.346      -34.00553651       4066166.105      -6.860825458       1304.029259       4071650.043    
   7.560000000       700.0000000       4048688.370       240.7213486       4037489.665       188.7518976       1296.818156       4045787.662    
   7.570000000       300.0000000       4196338.295      -379.2416995       4192006.528      -371.6193877       1750.616477       4193400.123    
   7.570000000       500.0000000       4140000.930       22.89850211       4131355.186      -13.70632800       1561.224352       4136679.961    
   7.570000000       700.0000000       4094604.125       270.5377575       4083072.702       182.9771024       1442.787044       4091444.963    
   7.580000000       300.0000000       4282795.142      -173.4611146       4277815.051      -302.6560755       2358.440104       4279083.705    
   7.580000000       500.0000000       4203025.428       98.94063816       4194001.684      -3.191874971       1812.990519       4199351.435    
   7.580000000       700.0000000       4138960.651       309.0400527       4126995.755       183.9926548       1584.766118       4135547.623    
   7.590000000       300.0000000       4358647.647       43.12616617       4352667.859      -231.9851145       2824.302825       4354130.310    
   7.590000000       500.0000000       4262502.475       188.9671536       4252908.366       22.83557522       2045.993683       4258478.515    
   7.590000000       700.0000000       4181104.917       355.0056765       4168603.498       191.5144806       1719.115227       4177445.734    
   7.600000000       300.0000000       4426280.061       257.2826297       4419140.312      -156.5541122       3127.110099       4421089.035    
   7.600000000       500.0000000       4317430.558       287.5501108       4307082.718       61.93959457       2249.779315       4313071.795    
   7.600000000       700.0000000       4220426.047       406.9695788       4207285.888       204.9330801       1842.488368       4216531.745    
   7.610000000       300.0000000       4487667.011       455.9327613       4479324.468      -58.75363795       3290.190838       4482073.548    
   7.610000000       500.0000000       4366996.390       389.5742464       4355724.814       111.2385551       2417.673919       4362326.600    
   7.610000000       700.0000000       4256370.920       463.3505762       4242493.606       223.3772794       1952.068553       4252255.865    
   7.620000000       300.0000000       4542270.140       626.7908801       4532674.462       77.28283014       3357.901932       4536587.108    
