# Written by the BoltzWann module of the Wannier90 code.
# [Seebeck coefficient in SI units, i.e. in V/K]
# Mu(eV) Temp(K) Seebeck_xx Seebeck_xy Seebeck_xz Seebeck_yx Seebeck_yy Seebeck_yz Seebeck_zx Seebeck_zy Seebeck_zz
   6.260000000       500.0000000      0.1562571295E-04  0.1033468242E-08 -0.3551603905E-08  0.1019384061E-08  0.1572095293E-04 -0.8012928256E-08 -0.3538329357E-08 -0.7931574569E-08  0.1562242780E-04
   6.260000000       700.0000000      0.1866946231E-04  0.2825691240E-09  0.2270446632E-08  0.2804248734E-09  0.1870058155E-04 -0.7071430674E-08  0.2262155624E-08 -0.7032138893E-08  0.1868375688E-04
   6.270000000       300.0000000      0.9505804350E-05  0.1900693260E-08 -0.2169154468E-08  0.1879813056E-08  0.9634591150E-05 -0.9737413286E-08 -0.2155168607E-08 -0.9615306450E-08  0.9471522861E-05
   6.270000000       500.0000000      0.1645585966E-04 -0.3194978093E-10 -0.3512986721E-08 -0.4631995546E-10  0.1654313557E-04 -0.9830980096E-08 -0.3499469095E-08 -0.9742909189E-08  0.1644982876E-04
   6.270000000       700.0000000      0.1969520263E-04 -0.4098740418E-09  0.1468374006E-08 -0.4115384984E-09  0.1971575808E-04 -0.9090632234E-08  0.1462820727E-08 -0.9045296742E-08  0.1970841367E-04
   6.280000000       300.0000000      0.1002542863E-04 -0.6016769248E-10  0.1131694509E-08 -0.8382589947E-10  0.1015379866E-04 -0.1153012908E-07  0.1136791420E-08 -0.1139524782E-07  0.9981367394E-05
   6.280000000       500.0000000      0.1731655813E-04 -0.1169903177E-08 -0.3366394457E-08 -0.1184078011E-08  0.1739157670E-04 -0.1149336415E-07 -0.3353293883E-08 -0.1140142467E-07  0.1730939351E-04
   6.280000000       700.0000000      0.2066785082E-04 -0.1128926223E-08  0.8139873020E-09 -0.1129728464E-08  0.2067501607E-04 -0.1105737810E-07  0.8106003483E-09 -0.1100736050E-07  0.2068053965E-04
   6.290000000       300.0000000      0.1068160937E-04 -0.3056738620E-08  0.2455820317E-08 -0.3085019397E-08  0.1080016841E-04 -0.1290087519E-07  0.2457050078E-08 -0.1276038071E-07  0.1063172243E-04
   6.290000000       500.0000000      0.1821047362E-04 -0.2313058421E-08 -0.3218799429E-08 -0.2326450006E-08  0.1826862867E-04 -0.1298080498E-07 -0.3206465490E-08 -0.1288809165E-07  0.1820411423E-04
   6.290000000       700.0000000      0.2158174280E-04 -0.1856218045E-08  0.2903476445E-09 -0.1855758635E-08  0.2157267218E-04 -0.1296617794E-07  0.2886125747E-09 -0.1291285212E-07  0.2159450163E-04
   6.300000000       300.0000000      0.1145027862E-04 -0.6666186448E-08  0.1765409677E-08 -0.6699826863E-08  0.1154783158E-04 -0.1364061160E-07  0.1767594325E-08 -0.1350466016E-07  0.1140205555E-04
   6.300000000       500.0000000      0.1913485585E-04 -0.3373566340E-08 -0.3133402403E-08 -0.3385455268E-08  0.1917143997E-04 -0.1428168764E-07 -0.3121981806E-08 -0.1419136622E-07  0.1913144976E-04
   6.300000000       700.0000000      0.2242810638E-04 -0.2573651103E-08 -0.1177172791E-09 -0.2571524616E-08  0.2240001618E-04 -0.1481538648E-07 -0.1182560098E-09 -0.1476007521E-07  0.2244150795E-04
   6.310000000       300.0000000      0.1229463780E-04 -0.9936642440E-08 -0.2047711807E-09 -0.9974118817E-08  0.1236130037E-04 -0.1384600077E-07 -0.1988128267E-09 -0.1372376097E-07  0.1225648697E-04
   6.310000000       500.0000000      0.2008147960E-04 -0.4256484413E-08 -0.3118901503E-08 -0.4266022086E-08  0.2009194582E-04 -0.1539714015E-07 -0.3108474617E-08 -0.1531221891E-07  0.2008320141E-04
   6.310000000       700.0000000      0.2319478521E-04 -0.3265552150E-08 -0.4221372634E-09 -0.3261361424E-08  0.2314504377E-04 -0.1660739526E-07 -0.4218783333E-09 -0.1655130474E-07  0.2320932393E-04
   6.320000000       300.0000000      0.1320640004E-04 -0.1179905704E-07 -0.2652562854E-08 -0.1183636609E-07  0.1323497875E-04 -0.1368878154E-07 -0.2641800353E-08 -0.1358638381E-07  0.1318483293E-04
   6.320000000       500.0000000      0.2103654169E-04 -0.4881576951E-08 -0.3133595757E-08 -0.4887831566E-08  0.2101677964E-04 -0.1634389557E-07 -0.3124303047E-08 -0.1626698292E-07  0.2104537169E-04
   6.320000000       700.0000000      0.2386606116E-04 -0.3920872031E-08 -0.6313701956E-09 -0.3914245217E-08  0.2379228328E-04 -0.1834852603E-07 -0.6306580920E-09 -0.1829268381E-07  0.2388208931E-04
   6.330000000       300.0000000      0.1421859150E-04 -0.1153364710E-07 -0.5118984179E-08 -0.1156517501E-07  0.1420402179E-04 -0.1319366020E-07 -0.5103131149E-08 -0.1311499929E-07  0.1421732633E-04
   6.330000000       500.0000000      0.2198038735E-04 -0.5207315384E-08 -0.3100746535E-08 -0.5209363519E-08  0.2192698001E-04 -0.1715462680E-07 -0.3092875258E-08 -0.1708771641E-07  0.2199788757E-04
   6.330000000       700.0000000      0.2442258668E-04 -0.4534959569E-08 -0.7514456373E-09 -0.4525568675E-08  0.2432272699E-04 -0.2004852748E-07 -0.7505706230E-09 -0.1999372937E-07  0.2444025035E-04
   6.340000000       300.0000000      0.1535624977E-04 -0.9035361533E-08 -0.7276438121E-08 -0.9055400077E-08  0.1529476509E-04 -0.1232364976E-07 -0.7255935387E-08 -0.1227161386E-07  0.1537725458E-04
   6.340000000       500.0000000      0.2288717889E-04 -0.5248772872E-08 -0.2930150827E-08 -0.5245820193E-08  0.2279761799E-04 -0.1787613560E-07 -0.2924163810E-08 -0.1782044842E-07  0.2291429405E-04
   6.340000000       700.0000000      0.2484144321E-04 -0.5110408963E-08 -0.7880141880E-09 -0.5097987906E-08  0.2471388334E-04 -0.2171962213E-07 -0.7872070113E-09 -0.2166639369E-07  0.2486062353E-04
   6.350000000       300.0000000      0.1656984060E-04 -0.4872766057E-08 -0.8534268514E-08 -0.4877151792E-08  0.1645922809E-04 -0.1121688424E-07 -0.8511509708E-08 -0.1119295749E-07  0.1661452823E-04
   6.350000000       500.0000000      0.2372483913E-04 -0.5082364016E-08 -0.2542080944E-08 -0.5073864391E-08  0.2359768667E-04 -0.1856548679E-07 -0.2538577639E-08 -0.1852138589E-07  0.2376173662E-04
   6.350000000       700.0000000      0.2509634686E-04 -0.5656592975E-08 -0.7489033210E-09 -0.5640952754E-08  0.2493997158E-04 -0.2337510876E-07 -0.7483236314E-09 -0.2332368597E-07  0.2511661220E-04
   6.360000000       300.0000000      0.1773761719E-04 -0.1392875028E-09 -0.8083313223E-08 -0.1265980818E-09  0.1757834041E-04 -0.1023086264E-07 -0.8063387788E-08 -0.1023375088E-07  0.1780654891E-04
   6.360000000       500.0000000      0.2445552501E-04 -0.4834440144E-08 -0.1890578309E-08 -0.4820178865E-08  0.2429051007E-04 -0.1928395567E-07 -0.1890186933E-08 -0.1925094284E-07  0.2450147925E-04
   6.360000000       700.0000000      0.2515802607E-04 -0.6187741801E-08 -0.6465497636E-09 -0.6168780623E-08  0.2497228466E-04 -0.2502758793E-07 -0.6462691203E-09 -0.2497791973E-07  0.2517860082E-04
   6.370000000       300.0000000      0.1875213746E-04  0.3905428878E-08 -0.5452731277E-08  0.3933650543E-08  0.1854819342E-04 -0.9728683043E-08 -0.5442094420E-08 -0.9753865200E-08  0.1884349397E-04
   6.370000000       500.0000000      0.2503650045E-04 -0.4655896266E-08 -0.9820578905E-09 -0.4636012173E-08  0.2483453793E-04 -0.2008930979E-07 -0.9852720777E-09 -0.2006610679E-07  0.2508982682E-04
   6.370000000       700.0000000      0.2499479941E-04 -0.6719750692E-08 -0.4996704457E-09 -0.6697457730E-08  0.2477975018E-04 -0.2668693330E-07 -0.4996527927E-09 -0.2663870705E-07  0.2501455481E-04
   6.380000000       300.0000000      0.1959924343E-04  0.6216998243E-08 -0.9956301133E-09  0.6256999723E-08  0.1935803048E-04 -0.9866481478E-08 -0.9993281100E-09 -0.9907342409E-08  0.1970796213E-04
   6.380000000       500.0000000      0.2542094328E-04 -0.4689285668E-08  0.1161128310E-09 -0.4664225664E-08  0.2518406122E-04 -0.2102801913E-07  0.1091206834E-09 -0.2101272689E-07  0.2547898799E-04
   6.380000000       700.0000000      0.2457338634E-04 -0.7266211940E-08 -0.3336561793E-09 -0.7240664697E-08  0.2432972347E-04 -0.2835817126E-07 -0.3337402941E-09 -0.2831085957E-07  0.2459085798E-04
   6.390000000       300.0000000      0.2033439368E-04  0.6201678226E-08  0.4237732475E-08  0.6248752531E-08  0.2006586631E-04 -0.1060473622E-07  0.4218069633E-08 -0.1065424243E-07  0.2045329790E-04
   6.390000000       500.0000000      0.2555833715E-04 -0.5037111827E-08  0.1281341060E-08 -0.5007532431E-08  0.2528950682E-04 -0.2212941792E-07  0.1270884204E-08 -0.2211973301E-07  0.2561752474E-04
   6.390000000       700.0000000      0.2385998817E-04 -0.7834384012E-08 -0.1794153269E-09 -0.7805740670E-08  0.2358905246E-04 -0.3003944753E-07 -0.1793046254E-09 -0.2999237309E-07  0.2387342447E-04
   6.400000000       300.0000000      0.2097792670E-04  0.3876766052E-08  0.9057492065E-08  0.3926532891E-08  0.2069373423E-04 -0.1182596613E-07  0.9023716975E-08 -0.1187784642E-07  0.2109998939E-04
   6.400000000       500.0000000      0.2539463813E-04 -0.5739424964E-08  0.2356222563E-08 -0.5706071264E-08  0.2509751475E-04 -0.2340320227E-07  0.2343197244E-08 -0.2339665899E-07  0.2545056946E-04
   6.400000000       700.0000000      0.2282167858E-04 -0.8421876643E-08 -0.7072392716E-10 -0.8390365861E-08  0.2252545549E-04 -0.3172025332E-07 -0.6998882474E-10 -0.3167266642E-07  0.2282912359E-04
   6.410000000       300.0000000      0.2144734864E-04 -0.5718381682E-10  0.1252172759E-07 -0.7890669441E-11  0.2116001340E-04 -0.1332475388E-07  0.1247815840E-07 -0.1337419542E-07  0.2156702834E-04
   6.410000000       500.0000000      0.2487288582E-04 -0.6765763604E-08  0.3179430033E-08 -0.6729360710E-08  0.2455148469E-04 -0.2484037300E-07  0.3165315496E-08 -0.2483457725E-07  0.2492047617E-04
   6.410000000       700.0000000      0.2142813486E-04 -0.9014734944E-08 -0.4049064305E-10 -0.8980646009E-08  0.2110924488E-04 -0.3338006594E-07 -0.3858731763E-10 -0.3333122828E-07  0.2142754746E-04
   6.420000000       300.0000000      0.2160130936E-04 -0.4485572641E-08  0.1395841489E-07 -0.4438527258E-08  0.2132280419E-04 -0.1475182820E-07  0.1391098166E-07 -0.1479586992E-07  0.2171387782E-04
   6.420000000       500.0000000      0.2393491222E-04 -0.8021697749E-08  0.3619975053E-08 -0.7982883002E-08  0.2359326344E-04 -0.2641633228E-07  0.3606726645E-08 -0.2640916029E-07  0.2396857014E-04
   6.420000000       700.0000000      0.1965371522E-04 -0.9587382001E-08 -0.1166371332E-09 -0.9551057778E-08  0.1931540236E-04 -0.3498754729E-07 -0.1129441308E-09 -0.3493681503E-07  0.1964312480E-04
   6.430000000       300.0000000      0.2134122695E-04 -0.8487744643E-08  0.1295087805E-07 -0.8443640755E-08  0.2108074926E-04 -0.1579937645E-07  0.1290654532E-07 -0.1583670100E-07  0.2144087762E-04
   6.430000000       500.0000000      0.2252437829E-04 -0.9365524329E-08  0.3606996378E-08 -0.9324834758E-08  0.2216622042E-04 -0.2809361269E-07  0.3596841901E-08 -0.2808336096E-07  0.2253824648E-04
   6.430000000       700.0000000      0.1747983982E-04 -0.1010458818E-07 -0.3184448031E-09 -0.1006642208E-07  0.1712596340E-04 -0.3650045496E-07 -0.3123158283E-09 -0.3644735393E-07  0.1745753530E-04
   6.440000000       300.0000000      0.2065038683E-04 -0.1180467792E-07  0.9510030387E-08 -0.1176336592E-07  0.2041214413E-04 -0.1658571492E-07  0.9475920482E-08 -0.1661582232E-07  0.2072885056E-04
   6.440000000       500.0000000      0.2059104279E-04 -0.1062851213E-07  0.3147614738E-08 -0.1058642734E-07  0.2021962928E-04 -0.2982138001E-07  0.3142781454E-08 -0.2980686482E-07  0.2057934025E-04
   6.440000000       700.0000000      0.1489756390E-04 -0.1052533515E-07 -0.6541667441E-09 -0.1048577152E-07  0.1453259603E-04 -0.3786645296E-07 -0.6449947273E-09 -0.3781073956E-07  0.1486230795E-04
   6.450000000       300.0000000      0.1951789963E-04 -0.1471498244E-07  0.4251299724E-08 -0.1467555082E-07  0.1929988553E-04 -0.1774467850E-07  0.4233378870E-08 -0.1776719743E-07  0.1956453968E-04
   6.450000000       500.0000000      0.1809624606E-04 -0.1163407930E-07  0.2326527795E-08 -0.1159110813E-07  0.1771433852E-04 -0.3153062684E-07  0.2328943386E-08 -0.3151123716E-07  0.1805375218E-04
   6.450000000       700.0000000      0.1191014541E-04 -0.1080816659E-07 -0.1120430432E-08 -0.1076770213E-07  0.1153917219E-04 -0.3902503535E-07 -0.1107715212E-08 -0.3896673752E-07  0.1186139891E-04
   6.460000000       300.0000000      0.1783031316E-04 -0.1739974220E-07 -0.1580164007E-08 -0.1736101860E-07  0.1762423825E-04 -0.1988914430E-07 -0.1578505147E-08 -0.1990392043E-07  0.1783302222E-04
   6.460000000       500.0000000      0.1501974609E-04 -0.1221610802E-07  0.1283955117E-08 -0.1217289619E-07  0.1462984888E-04 -0.3312797833E-07  0.1294978843E-08 -0.3310368305E-07  0.1494244689E-04
   6.460000000       700.0000000      0.8535321755E-05 -0.1091737043E-07 -0.1703504932E-08 -0.1087655264E-07  0.8164039602E-05 -0.3991074167E-07 -0.1686915314E-08 -0.3985017620E-07  0.8473455804E-05
   6.470000000       300.0000000      0.1536914908E-04 -0.1936577470E-07 -0.6208403065E-08 -0.1932765371E-07  0.1516116836E-04 -0.2288606399E-07 -0.6187559082E-08 -0.2289367357E-07  0.1531483015E-04
   6.470000000       500.0000000      0.1136763119E-04 -0.1224006887E-07  0.1745715525E-09 -0.1219749175E-07  0.1097247695E-04 -0.3449469350E-07  0.1948150858E-09 -0.3446599807E-07  0.1125350599E-04
   6.470000000       700.0000000      0.4806940775E-05 -0.1082912012E-07 -0.2381990716E-08 -0.1078853849E-07  0.4441632797E-05 -0.4045769597E-07 -0.2361411766E-08 -0.4039546020E-07  0.4733405792E-05
   6.480000000       300.0000000      0.1195167577E-04 -0.1949583263E-07 -0.7797676849E-08 -0.1946085528E-07  0.1172404374E-04 -0.2575061802E-07 -0.7762160291E-08 -0.2575251034E-07  0.1182653048E-04
   6.480000000       500.0000000      0.7179885980E-05 -0.1162875398E-07 -0.8812793067E-09 -0.1158794936E-07  0.6783113302E-05 -0.3549683427E-07 -0.8519973669E-09 -0.3546468238E-07  0.7029751424E-05
   6.480000000       700.0000000      0.7755701593E-06 -0.1053654932E-07 -0.3130084077E-08 -0.1049681584E-07  0.4230426480E-06 -0.4060522541E-07 -0.3105642456E-08 -0.4054216443E-07  0.6929873369E-06
   6.490000000       300.0000000      0.7598166272E-05 -0.1683316360E-07 -0.5548463804E-08 -0.1680687181E-07  0.7332594360E-05 -0.2735114117E-07 -0.5505147386E-08 -0.2734920278E-07  0.7389628750E-05
   6.490000000       500.0000000      0.2535045040E-05 -0.1038746641E-07 -0.1835228539E-08 -0.1034976852E-07  0.2141929408E-05 -0.3600643403E-07 -0.1797788448E-08 -0.3597206164E-07  0.2353298656E-05
   6.490000000       700.0000000     -0.3492233414E-05 -0.1005272711E-07 -0.3920448368E-08 -0.1001444508E-07 -0.3824775354E-05 -0.4030397135E-07 -0.3892511993E-08 -0.4024112458E-07 -0.3580091674E-05
   6.500000000       300.0000000      0.2569101508E-05 -0.1151996017E-07 -0.6848869814E-09 -0.1150891024E-07  0.2252163853E-05 -0.2726231257E-07 -0.6389705670E-09 -0.2725825662E-07  0.2270801978E-05
   6.500000000       500.0000000     -0.2450650773E-05 -0.8617053098E-08 -0.2718383498E-08 -0.8583820750E-08 -0.2832619658E-05 -0.3592573469E-07 -0.2674174329E-08 -0.3589050127E-07 -0.2655612355E-05
   6.500000000       700.0000000     -0.7916165659E-05 -0.9410736195E-08 -0.4725981387E-08 -0.9374459824E-08 -0.8221318952E-05 -0.3952162203E-07 -0.4695133842E-08 -0.3946015579E-07 -0.8004529840E-05
   6.510000000       300.0000000     -0.2761283618E-05 -0.4910060921E-08  0.3932607341E-08 -0.4918471446E-08 -0.3131833922E-05 -0.2599838921E-07  0.3981470775E-08 -0.2599327784E-07 -0.3142544524E-05
   6.510000000       500.0000000     -0.7630657470E-05 -0.6503973051E-08 -0.3611459208E-08 -0.6476352413E-08 -0.7991580364E-05 -0.3520357544E-07 -0.3562171817E-08 -0.3516880999E-07 -0.7846589540E-05
   6.510000000       700.0000000     -0.1240587123E-04 -0.8660568506E-08 -0.5520326063E-08 -0.8626759002E-08 -0.1267631594E-04 -0.3824730718E-07 -0.5487319990E-08 -0.3818844150E-07 -0.1248926813E-04
   6.520000000       300.0000000     -0.8069118882E-05  0.1334674595E-08  0.5571171908E-08  0.1307015800E-08 -0.8479631039E-05 -0.2451450317E-07  0.5629005067E-08 -0.2450837863E-07 -0.8507592957E-05
   6.520000000       500.0000000     -0.1284088864E-04 -0.4286120714E-08 -0.4590202999E-08 -0.4264820450E-08 -0.1316881659E-04 -0.3383778704E-07 -0.4537677216E-08 -0.3380468567E-07 -0.1305259133E-04
   6.520000000       700.0000000     -0.1686578528E-04 -0.7863246338E-08 -0.6277584695E-08 -0.7832232461E-08 -0.1709463306E-04 -0.3649387047E-07 -0.6243280921E-08 -0.3643880845E-07 -0.1693845052E-04
   6.530000000       300.0000000     -0.1314027182E-04  0.6126554897E-08  0.3285201825E-08  0.6083860958E-08 -0.1356082761E-04 -0.2347644492E-07  0.3358991331E-08 -0.2346808888E-07 -0.1359034905E-04
   6.530000000       500.0000000     -0.1791500097E-04 -0.2205205755E-08 -0.5674191053E-08 -0.2190362340E-08 -0.1819688747E-04 -0.3186635541E-07 -0.5620336269E-08 -0.3183595138E-07 -0.1810595236E-04
   6.530000000       700.0000000     -0.2120059280E-04 -0.7083238067E-08 -0.6972058149E-08 -0.7055188986E-08 -0.2138177189E-04 -0.3429762608E-07 -0.6937358347E-08 -0.3424749265E-07 -0.2125695625E-04
   6.540000000       300.0000000     -0.1781713097E-04  0.9074423930E-08 -0.1783610300E-08  0.9023031553E-08 -0.1820699824E-04 -0.2283657694E-07 -0.1692345275E-08 -0.2282367669E-07 -0.1821990348E-04
   6.540000000       500.0000000     -0.2269912886E-04 -0.4625997724E-09 -0.6805993778E-08 -0.4537719361E-09 -0.2292223180E-04 -0.2935605079E-07 -0.6752740307E-08 -0.2932925347E-07 -0.2285362095E-04
   6.540000000       700.0000000     -0.2532066018E-04 -0.6380620661E-08 -0.7578747464E-08 -0.6355536701E-08 -0.2544929266E-04 -0.3171567404E-07 -0.7544527853E-08 -0.3167146818E-07 -0.2535583866E-04
   6.550000000       300.0000000     -0.2193869633E-04  0.1026785302E-07 -0.7387799333E-08  0.1021402531E-07 -0.2225633546E-04 -0.2191754257E-07 -0.7286204493E-08 -0.2189757202E-07 -0.2223598231E-04
   6.550000000       500.0000000     -0.2706378629E-04  0.8076544286E-09 -0.7869944005E-08  0.8113775439E-09 -0.2721722444E-04 -0.2639589244E-07 -0.7819158204E-08 -0.2637356716E-07 -0.2716912079E-04
   6.550000000       700.0000000     -0.2914680615E-04 -0.5804403616E-08 -0.8074873083E-08 -0.5782126641E-08 -0.2921952775E-04 -0.2882124472E-07 -0.8041925718E-08 -0.2878380607E-07 -0.2915703124E-04
   6.560000000       300.0000000     -0.2535508106E-04  0.1018106073E-07 -0.1148727023E-07  0.1012880995E-07 -0.2556849745E-04 -0.1989643010E-07 -0.1138875123E-07 -0.1986819014E-07 -0.2550641459E-04
   6.560000000       500.0000000     -0.3091165731E-04  0.1544049916E-08 -0.8737715293E-08  0.1543881007E-08 -0.3098776843E-04 -0.2309615554E-07 -0.8691043504E-08 -0.2307920068E-07 -0.3095988090E-04
   6.560000000       700.0000000     -0.3261391451E-04 -0.5388004507E-08 -0.8442054597E-08 -0.5368245673E-08 -0.3262909335E-04 -0.2569777945E-07 -0.8411041562E-08 -0.2566776786E-07 -0.3259683277E-04
   6.570000000       300.0000000     -0.2799051628E-04  0.9516082085E-08 -0.1306330466E-07  0.9465951102E-08 -0.2808323443E-04 -0.1639663756E-07 -0.1298162300E-07 -0.1636179633E-07 -0.2798510759E-04
   6.570000000       500.0000000     -0.3418077189E-04  0.1745529530E-08 -0.9315925330E-08  0.1742815461E-08 -0.3417598562E-04 -0.1958746041E-07 -0.9274594588E-08 -0.1957683803E-07 -0.3416953596E-04
   6.570000000       700.0000000     -0.3567310851E-04 -0.5147243815E-08 -0.8668379901E-08 -0.5129623426E-08 -0.3563093358E-04 -0.2243253082E-07 -0.8639804253E-08 -0.2241041599E-07 -0.3562791449E-04
   6.580000000       300.0000000     -0.2987541700E-04  0.8821349418E-08 -0.1222447325E-07  0.8771394512E-08 -0.2984631937E-04 -0.1178228460E-07 -0.1216839835E-07 -0.1174592751E-07 -0.2973288539E-04
   6.580000000       500.0000000     -0.3684322484E-04  0.1451780812E-08 -0.9574254243E-08  0.1447871381E-08 -0.3675831834E-04 -0.1601346537E-07 -0.9538904120E-08 -0.1601015893E-07 -0.3677560921E-04
   6.580000000       700.0000000     -0.3829244707E-04 -0.5080645374E-08 -0.8749575032E-08 -0.5064738184E-08 -0.3819487831E-04 -0.1911043045E-07 -0.8723770467E-08 -0.1909648879E-07 -0.3821984119E-04
   6.590000000       300.0000000     -0.3111759277E-04  0.8174145052E-08 -0.9840649512E-08  0.8122634173E-08 -0.3097666146E-04 -0.6951836740E-08 -0.9811737325E-08 -0.6921431569E-08 -0.3087785621E-04
   6.590000000       500.0000000     -0.3890030454E-04  0.7256144436E-09 -0.9545702472E-08  0.7217712675E-09 -0.3874008045E-04 -0.1251501121E-07 -0.9516322572E-08 -0.1251991394E-07 -0.3878374406E-04
   6.590000000       700.0000000     -0.4045631323E-04 -0.5171464422E-08 -0.8688838371E-08 -0.5156843933E-08 -0.4030690512E-04 -0.1580886892E-07 -0.8665977239E-08 -0.1580318595E-07 -0.4035830700E-04
   6.600000000       300.0000000     -0.3185018738E-04  0.7247012086E-08 -0.7041181064E-08  0.7194582831E-08 -0.3161358555E-04 -0.2879035519E-08 -0.7034704534E-08 -0.2862169978E-08 -0.3155877864E-04
   6.600000000       500.0000000     -0.4037551930E-04 -0.3569827347E-09 -0.9304148534E-08 -0.3596546735E-09 -0.4014806421E-04 -0.9209664601E-08 -0.9280155457E-08 -0.9223431490E-08 -0.4022019367E-04
   6.600000000       700.0000000     -0.4216380587E-04 -0.5390768094E-08 -0.8495421901E-08 -0.5377044671E-08 -0.4196743275E-04 -0.1259387693E-07 -0.8475538607E-08 -0.1259635446E-07 -0.4204341945E-04
   6.610000000       300.0000000     -0.3219377861E-04  0.5648965191E-08 -0.4832258011E-08  0.5598721635E-08 -0.3188058594E-04 -0.2402369283E-09 -0.4839721149E-08 -0.2422730517E-09 -0.3188988637E-04
   6.610000000       500.0000000     -0.4130725287E-04 -0.1709074175E-08 -0.8931886267E-08 -0.1709689939E-08 -0.4102297330E-04 -0.6174380596E-08 -0.8912320513E-08 -0.6197293586E-08 -0.4112437044E-04
   6.610000000       700.0000000     -0.4342650305E-04 -0.5700999567E-08 -0.8182481230E-08 -0.5687848881E-08 -0.4318902294E-04 -0.9517983806E-08 -0.8165505809E-08 -0.9528352365E-08 -0.4328741076E-04
   6.620000000       300.0000000     -0.3223136967E-04  0.3180288579E-08 -0.3889959076E-08  0.3136468310E-08 -0.3186229883E-04  0.7979517235E-09 -0.3901714474E-08  0.7752206763E-09 -0.3194233978E-04
   6.620000000       500.0000000     -0.4174252404E-04 -0.3231185026E-08 -0.8490316281E-08 -0.3229140945E-08 -0.4141313266E-04 -0.3438570617E-08 -0.8474100613E-08 -0.3470461450E-08 -0.4154285645E-04
   6.620000000       700.0000000     -0.4426594724E-04 -0.6059648580E-08 -0.7764909420E-08 -0.6046828625E-08 -0.4399384282E-04 -0.6619766286E-08 -0.7750704779E-08 -0.6637603213E-08 -0.4411212428E-04
   6.630000000       300.0000000     -0.3198791754E-04 -0.1282013473E-09 -0.4432668802E-08 -0.1616723891E-09 -0.3158468878E-04  0.6668928730E-09 -0.4440171530E-08  0.6252016895E-09 -0.3172924360E-04
   6.630000000       500.0000000     -0.4173268936E-04 -0.4810664551E-08 -0.8002886990E-08 -0.4805684334E-08 -0.4137026400E-04 -0.9909126995E-09 -0.7989075170E-08 -0.1031164837E-08 -0.4152555926E-04
   6.630000000       700.0000000     -0.4471113252E-04 -0.6422821123E-08 -0.7257785205E-08 -0.6410177539E-08 -0.4441116308E-04 -0.3924824493E-08 -0.7246181555E-08 -0.3949577688E-08 -0.4454654487E-04
   6.640000000       300.0000000     -0.3142953169E-04 -0.4035720107E-08 -0.6132002690E-08 -0.4056371265E-08 -0.3101325653E-04  0.3009007740E-09 -0.6129731502E-08  0.2443144694E-09 -0.3120717385E-04
   6.640000000       500.0000000     -0.4133114282E-04 -0.6325164446E-08 -0.7453664624E-08 -0.6317311259E-08 -0.4094733510E-04  0.1202233775E-08 -0.7441620919E-08  0.1154612324E-08 -0.4112390849E-04
   6.640000000       700.0000000     -0.4479618121E-04 -0.6748593298E-08 -0.6675783713E-08 -0.6736054079E-08 -0.4447507184E-04 -0.1447698246E-08 -0.6666605038E-08 -0.1478714726E-08 -0.4462454424E-04
   6.650000000       300.0000000     -0.3050303848E-04 -0.8110109480E-08 -0.8184073960E-08 -0.8117687611E-08 -0.3009149340E-04  0.7560950140E-09 -0.8170717506E-08  0.6892621919E-09 -0.3031592799E-04
   6.650000000       500.0000000     -0.4059237426E-04 -0.7650977708E-08 -0.6799515531E-08 -0.7640619437E-08 -0.4019781126E-04  0.3173771428E-08 -0.6788992133E-08  0.3120034148E-08 -0.4039034085E-04
   6.650000000       700.0000000     -0.4455830926E-04 -0.7000046989E-08 -0.6033548342E-08 -0.6987608713E-08 -0.4422249403E-04  0.8058677358E-09 -0.6026627987E-08  0.7693101113E-09 -0.4438292452E-04
   6.660000000       300.0000000     -0.2920362944E-04 -0.1183536820E-07 -0.9669408371E-08 -0.1183177101E-07 -0.2880923971E-04  0.2647627152E-08 -0.9647509745E-08  0.2574411972E-08 -0.2904610494E-04
   6.660000000       500.0000000     -0.3957138329E-04 -0.8675031360E-08 -0.5990023166E-08 -0.8662759964E-08 -0.3917527827E-04  0.4937369292E-08 -0.5981134340E-08  0.4878910627E-08 -0.3937801370E-04
   6.660000000       700.0000000     -0.4403611404E-04 -0.7147850435E-08 -0.5346727888E-08 -0.7135558971E-08 -0.4369154111E-04  0.2836848344E-08 -0.5341912837E-08  0.2795508028E-08 -0.4385977993E-04
   6.670000000       300.0000000     -0.2761950856E-04 -0.1473791992E-07 -0.1002471568E-07 -0.1472629555E-07 -0.2724969481E-04  0.5785382761E-08 -0.9998772449E-08  0.5708639096E-08 -0.2748396049E-04
   6.670000000       500.0000000     -0.3832257649E-04 -0.9308316107E-08 -0.4987928873E-08 -0.9294836212E-08 -0.3793253693E-04  0.6481182778E-08 -0.4981047037E-08  0.6419433854E-08 -0.3813986311E-04
   6.670000000       700.0000000     -0.4326817955E-04 -0.7172206822E-08 -0.4633218231E-08 -0.7160135871E-08 -0.4292017885E-04  0.4651392806E-08 -0.4630363900E-08  0.4606032649E-08 -0.4309316344E-04
   6.680000000       300.0000000     -0.2591177011E-04 -0.1639290791E-07 -0.9205094157E-08 -0.1637663632E-07 -0.2557103031E-04  0.9267274376E-08 -0.9179481071E-08  0.9189636476E-08 -0.2579114722E-04
