# Written by the BoltzWann module of the Wannier90 code.
# [(Electrical conductivity * Seebeck coefficient) in SI units, i.e. in Ampere/m/K]
# Mu(eV) Temp(K) (Sigma*S)_xx (Sigma*S)_xy (Sigma*S)_yy (Sigma*S)_xz (Sigma*S)_yz (Sigma*S)_zz
   7.790000000       700.0000000      -67.34901870      0.1232273538E-01  -68.55295099      0.1789371283E-01 -0.1201676279      -66.17057474    
   7.800000000       300.0000000      -43.94085239     -0.3099353270E-01  -44.41050965     -0.2959064638E-01 -0.1054546737      -43.25820866    
   7.800000000       500.0000000      -60.70431602     -0.9146515621E-02  -61.71317747     -0.1212451587E-02 -0.1152626572      -59.58846164    
   7.800000000       700.0000000      -71.89289306      0.8562149134E-02  -73.00420483      0.1805030991E-01 -0.1232805993      -70.61831116    
   7.810000000       300.0000000      -46.44534707     -0.1716988687E-01  -46.86993875     -0.3053735790E-01 -0.8080421651E-01  -45.59949991    
   7.810000000       500.0000000      -63.97929666     -0.1048526269E-01  -64.92530907     -0.1287053627E-02 -0.1124382970      -62.73519810    
   7.810000000       700.0000000      -76.11494468      0.5332065461E-02  -77.12621472      0.1870564818E-01 -0.1255035548      -74.75133253    
   7.820000000       300.0000000      -47.16273663     -0.4175087888E-02  -47.61304170     -0.2516987479E-01 -0.5559969586E-01  -46.17329374    
   7.820000000       500.0000000      -66.90676740     -0.1111014133E-01  -67.79201806     -0.1079885669E-03 -0.1089889905      -65.53982014    
   7.820000000       700.0000000      -80.00818280      0.2612363347E-02  -80.91156377      0.1987906374E-01 -0.1269722106      -78.56489709    
   7.830000000       300.0000000      -46.86626715      0.4391113945E-02  -47.37946271     -0.1602509336E-01 -0.3447394721E-01  -45.74953999    
   7.830000000       500.0000000      -69.49385056     -0.1143900550E-01  -70.31890595      0.2270043688E-02 -0.1057425507      -68.01355400    
   7.830000000       700.0000000      -83.56813286      0.3699802390E-03  -84.35510859      0.2156293533E-01 -0.1278188277      -82.05683667    
   7.840000000       300.0000000      -46.54758718      0.6530420528E-02  -47.11634520     -0.6908349561E-02 -0.2040938636E-01  -45.31074038    
   7.840000000       500.0000000      -71.77141421     -0.1177386133E-01  -72.53395855      0.5703964473E-02 -0.1034307962      -70.19125371    
   7.840000000       700.0000000      -86.79288641     -0.1431302681E-02  -87.45405878      0.2372169269E-01 -0.1281532416      -85.22752426    
   7.850000000       300.0000000      -46.92779635      0.1766880249E-02  -47.51715057     -0.1141942928E-02 -0.1587842555E-01  -45.57477988    
   7.850000000       500.0000000      -73.77706203     -0.1223151757E-01  -74.47104977      0.1003559729E-01 -0.1025336555      -72.11432322    
   7.850000000       700.0000000      -89.68268522     -0.2823470178E-02  -90.20762909      0.2629258153E-01 -0.1280455545      -88.07937273    
   7.860000000       300.0000000      -48.18289117     -0.8244462346E-02  -48.76547465      0.4043741699E-04 -0.2250545233E-01  -46.72558930    
   7.860000000       500.0000000      -75.53986308     -0.1273681057E-01  -76.15502540      0.1514900220E-01 -0.1031791308      -73.81539472    
   7.860000000       700.0000000      -92.23924476     -0.3830835118E-02  -92.61646764      0.2918712626E-01 -0.1275146072      -90.61607463    
   7.870000000       300.0000000      -49.94108309     -0.1949888935E-01  -50.52654096     -0.1659695443E-02 -0.3956744187E-01  -48.40575395    
   7.870000000       500.0000000      -77.07366844     -0.1307745327E-01  -77.59503310      0.2098170377E-01 -0.1051129208      -75.31154110    
   7.870000000       700.0000000      -94.46505294     -0.4470857609E-02  -94.68209267      0.3229250381E-01 -0.1265250912      -92.84182132    
   7.880000000       300.0000000      -51.51091247     -0.2706906820E-01  -52.14476815     -0.1869616493E-02 -0.6332496724E-01  -49.93423063    
   7.880000000       500.0000000      -78.38050015     -0.1299903356E-01  -78.78773526      0.2748136398E-01 -0.1077423221      -76.60752543    
   7.880000000       700.0000000      -96.36279790     -0.4758308016E-02  -96.40648766      0.3547274255E-01 -0.1249943559      -94.76065737    
   7.890000000       300.0000000      -52.26906729     -0.2759996808E-01  -52.99609842      0.4482006024E-02 -0.8821178599E-01  -50.68684281    
   7.890000000       500.0000000      -79.46010180     -0.1230253355E-01  -79.72690033      0.3452867467E-01 -0.1102451452      -77.70524817    
   7.890000000       700.0000000      -97.93495129     -0.4711087947E-02  -97.79187409      0.3857042652E-01 -0.1228080547      -96.37599768    
   7.900000000       300.0000000      -52.04590621     -0.2137151787E-01  -52.85993258      0.1956973132E-01 -0.1089868385      -50.48375151    
   7.900000000       500.0000000      -80.31889673     -0.1090440733E-01  -80.41301156      0.4186897708E-01 -0.1117180052      -78.61268577    
   7.900000000       700.0000000      -99.18343876     -0.4355923752E-02  -98.84058002      0.4141001790E-01 -0.1198421441      -97.69023987    
   7.910000000       300.0000000      -51.24604668     -0.1247633656E-01  -52.05964909      0.4006365410E-01 -0.1223248831      -49.71998116    
   7.910000000       500.0000000      -80.97258632     -0.8836824130E-02  -80.85721278      0.4909404649E-01 -0.1113285570      -79.34652107    
   7.910000000       700.0000000      -100.1093139     -0.3732670945E-02  -99.55489692      0.4380377187E-01 -0.1159877203      -98.70438903    
   7.920000000       300.0000000      -50.57539941     -0.6256671728E-02  -51.23008423      0.5898858901E-01 -0.1271140788      -49.10274850    
   7.920000000       500.0000000      -81.44074737     -0.6197469529E-02  -81.07761082      0.5568772853E-01 -0.1084397874      -79.92672889    
   7.920000000       700.0000000      -100.7124124     -0.2896802623E-02  -99.93686938      0.4556056741E-01 -0.1111748718      -99.41767247    
   7.930000000       300.0000000      -50.58349698     -0.5313606184E-02  -50.89502543      0.7124776398E-01 -0.1237424633      -49.19573920    
   7.930000000       500.0000000      -81.73661415     -0.3086476854E-02  -81.09049176      0.6111082974E-01 -0.1026892776      -80.36621875    
   7.930000000       700.0000000      -100.9910510     -0.1920367720E-02  -99.98804785      0.4649713536E-01 -0.1053921079      -99.82721183    
   7.940000000       300.0000000      -51.38014920     -0.7558213152E-02  -51.19507146      0.7719997461E-01 -0.1131053037      -50.12663038    
   7.940000000       500.0000000      -81.85795673      0.4264444311E-03  -80.90175873      0.6488000176E-01 -0.9402355649E-01  -80.66145107    
   7.940000000       700.0000000      -100.9418908     -0.8919610879E-03  -99.70929734      0.4645052122E-01 -0.9869877217E-01  -99.92787624    
   7.950000000       300.0000000      -52.66197591     -0.8277940992E-02  -51.89947862      0.8067801755E-01 -0.9595650515E-01  -51.60062602    
   7.950000000       500.0000000      -81.78423831      0.4283680654E-02  -80.50349405      0.6660854279E-01 -0.8269837655E-01  -80.78931601    
   7.950000000       700.0000000      -100.5600671      0.8401737414E-04  -99.10075404      0.4529040113E-01 -0.9122890852E-01  -99.71242348    
   7.960000000       300.0000000      -53.90343993     -0.3963682773E-02  -52.56744680      0.8429132532E-01 -0.7283408273E-01  -53.08557491    
   7.960000000       500.0000000      -81.48186583      0.8383396173E-02  -79.87762153      0.6601156985E-01 -0.6925643285E-01  -80.71223565    
   7.960000000       700.0000000      -99.83959717      0.8890934787E-03  -98.16195421      0.4293002740E-01 -0.8318610850E-01  -99.17194661    
   7.970000000       300.0000000      -54.55244883      0.5791810111E-02  -52.71449130      0.8703405121E-01 -0.4443527215E-01  -54.01203216    
   7.970000000       500.0000000      -80.91541851      0.1252084126E-01  -79.00504953      0.6290365630E-01 -0.5448732797E-01  -80.38946896    
   7.970000000       700.0000000      -98.77396164      0.1394187303E-02  -96.89206226      0.3933487474E-01 -0.7482982434E-01  -98.29652355    
   7.980000000       300.0000000      -54.21103177      0.1912368521E-01  -51.97761946      0.8560374104E-01 -0.1222629477E-01  -53.96275384    
   7.980000000       500.0000000      -80.06008924      0.1636084506E-01  -77.87611162      0.5721444074E-01 -0.3936653597E-01  -79.78984774    
   7.980000000       700.0000000      -97.35666638      0.1465639724E-02  -95.29004909      0.3452825974E-01 -0.6645449515E-01  -97.07587542    
   7.990000000       300.0000000      -52.80373043      0.3352484468E-01  -50.28691992      0.7726759425E-01  0.2097398475E-01  -52.84709156    
   7.990000000       500.0000000      -78.91005260      0.1945546410E-01  -76.49744082      0.4902415078E-01 -0.2496680907E-01  -78.90056448    
   7.990000000       700.0000000      -95.58157951      0.9742076694E-03  -93.35466291      0.2859326198E-01 -0.5836363152E-01  -95.49982448    
   8.000000000       300.0000000      -50.64545218      0.4666345589E-01  -47.94952325      0.6165464046E-01  0.5091620550E-01  -50.96949432    
   8.000000000       500.0000000      -77.47904637      0.2130010706E-01  -74.89170767      0.3859912657E-01 -0.1234023936E-01  -77.72817880    
   8.000000000       700.0000000      -93.44291996     -0.1933014844E-03  -91.08410840      0.2167031614E-01 -0.5084172079E-01  -93.55842035    
